@type,@rid,@version,repository,name,format,size,created_by,last_downloaded,last_updated,blob_created,blob_updated,@fieldTypes
d,#-2:791,0,maven-central,org/apache/maven/doxia/doxia-module-apt/1.0/doxia-module-apt-1.0.jar,maven2,47078,admin,2022-06-22 19:41:23,2022-06-22 19:41:23,2021-09-27 16:01:29,2021-09-27 16:01:29,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:792,0,maven-central,org/apache/maven/doxia/doxia-module-xhtml/1.0/doxia-module-xhtml-1.0.jar,maven2,21805,admin,2022-06-22 19:41:23,2022-06-22 19:41:23,2021-09-27 16:01:29,2021-09-27 16:01:29,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:793,0,maven-central,org/apache/jackrabbit/jackrabbit-webdav/2.2.5/jackrabbit-webdav-2.2.5.jar,maven2,288582,admin,2021-09-30 09:23:59,2021-09-30 09:23:59,2021-09-30 09:23:59,2021-09-30 09:23:59,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:794,0,maven-central,org/codehaus/plexus/plexus-io/2.0.6/plexus-io-2.0.6.jar,maven2,57669,admin,2022-06-22 19:41:23,2022-06-22 19:41:23,2021-09-27 16:01:29,2021-09-27 16:01:29,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:795,0,maven-central,org/apache/maven/doxia/doxia-module-xdoc/1.0/doxia-module-xdoc-1.0.jar,maven2,27797,admin,2022-06-22 19:41:23,2022-06-22 19:41:23,2021-09-27 16:01:29,2021-09-27 16:01:29,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:796,0,maven-central,org/slf4j/slf4j-jdk14/1.5.6/slf4j-jdk14-1.5.6.jar,maven2,8815,admin,2022-01-26 08:13:11,2022-01-26 08:13:11,2022-01-26 08:13:11,2022-01-26 08:13:11,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:797,0,maven-central,org/codehaus/plexus/plexus-archiver/2.3/plexus-archiver-2.3.jar,maven2,186468,admin,2022-06-22 19:41:23,2022-06-22 19:41:23,2021-09-27 16:01:29,2021-09-27 16:01:29,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:798,0,maven-central,nekohtml/xercesMinimal/1.9.6.2/xercesMinimal-1.9.6.2.jar,maven2,39798,admin,2021-09-30 09:23:58,2021-09-30 09:23:58,2021-09-30 09:23:58,2021-09-30 09:23:58,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:799,0,maven-central,org/codehaus/plexus/plexus-interpolation/1.11/plexus-interpolation-1.11.jar,maven2,50936,admin,2022-01-26 08:13:11,2022-01-26 08:13:11,2022-01-26 08:13:11,2022-01-26 08:13:11,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:800,0,maven-central,nekohtml/nekohtml/1.9.6.2/nekohtml-1.9.6.2.jar,maven2,111869,admin,2021-09-30 09:23:59,2021-09-30 09:23:59,2021-09-30 09:23:59,2021-09-30 09:23:59,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:801,0,maven-central,org/apache/maven/shared/file-management/1.2.1/file-management-1.2.1.jar,maven2,37576,admin,2022-06-22 19:41:23,2022-06-22 19:41:23,2021-09-27 16:01:29,2021-09-27 16:01:29,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:802,0,maven-central,org/apache/jackrabbit/jackrabbit-jcr-commons/2.2.5/jackrabbit-jcr-commons-2.2.5.jar,maven2,286496,admin,2021-09-30 09:23:59,2021-09-30 09:23:59,2021-09-30 09:23:59,2021-09-30 09:23:59,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:803,0,maven-central,org/apache/maven/shared/maven-common-artifact-filters/1.4/maven-common-artifact-filters-1.4.jar,maven2,31598,admin,2022-06-22 19:41:23,2022-06-22 19:41:23,2021-09-27 16:01:29,2021-09-27 16:01:29,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:804,0,maven-central,com/thoughtworks/qdox/qdox/2.0-M8/qdox-2.0-M8.jar,maven2,316424,admin,2022-01-26 08:13:11,2022-01-26 08:13:11,2022-01-26 08:13:11,2022-01-26 08:13:11,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:805,0,maven-central,org/apache/maven/wagon/wagon-http-shared/2.2/wagon-http-shared-2.2.jar,maven2,25904,admin,2021-09-30 09:23:59,2021-09-30 09:23:59,2021-09-30 09:23:59,2021-09-30 09:23:59,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:806,0,maven-central,org/apache/maven/shared/maven-shared-io/1.1/maven-shared-io-1.1.jar,maven2,39480,admin,2022-06-22 19:41:23,2022-06-22 19:41:23,2021-09-27 16:01:29,2021-09-27 16:01:29,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:807,0,maven-central,org/apiguardian/apiguardian-api/1.0.0/apiguardian-api-1.0.0.jar,maven2,2164,admin,2022-01-26 08:13:11,2022-01-26 08:13:11,2022-01-26 08:13:11,2022-01-26 08:13:11,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:808,0,maven-central,org/slf4j/slf4j-api/1.6.1/slf4j-api-1.6.1.jar,maven2,25496,admin,2021-09-30 09:23:59,2021-09-30 09:23:59,2021-09-30 09:23:59,2021-09-30 09:23:59,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:809,0,maven-central,org/apache/maven/wagon/wagon-provider-api/1.0-alpha-6/wagon-provider-api-1.0-alpha-6.jar,maven2,42727,admin,2022-06-22 19:41:23,2022-06-22 19:41:23,2021-09-27 16:01:29,2021-09-27 16:01:29,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:810,0,maven-central,asm/asm/3.3.1/asm-3.3.1.jar,maven2,43581,admin,2022-06-22 19:41:23,2022-06-22 19:41:23,2021-09-27 16:01:29,2021-09-27 16:01:29,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:811,0,maven-central,org/apache/maven/surefire/surefire-junit-platform/2.22.2/surefire-junit-platform-2.22.2.jar,maven2,65915,admin,2022-01-26 08:13:11,2022-01-26 08:13:11,2022-01-26 08:13:11,2022-01-26 08:13:11,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:812,0,maven-central,org/apache/maven/maven-toolchain/2.2.1/maven-toolchain-2.2.1.jar,maven2,37623,admin,2022-01-26 08:13:11,2022-01-26 08:13:11,2022-01-26 08:13:11,2022-01-26 08:13:11,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:813,0,maven-central,commons-codec/commons-codec/1.2/commons-codec-1.2.jar,maven2,30085,admin,2021-10-13 12:13:12,2021-10-13 12:13:12,2021-09-30 09:23:59,2021-09-30 09:23:59,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:814,0,maven-central,org/apache/maven/wagon/wagon-provider-api/2.2/wagon-provider-api-2.2.jar,maven2,52543,admin,2021-09-30 09:23:59,2021-09-30 09:23:59,2021-09-30 09:23:59,2021-09-30 09:23:59,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:815,0,maven-central,org/apache/maven/surefire/surefire-api/2.22.2/surefire-api-2.22.2.jar,maven2,185702,admin,2022-01-26 08:13:10,2022-01-26 08:13:10,2022-01-26 08:13:10,2022-01-26 08:13:10,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:816,0,maven-central,commons-httpclient/commons-httpclient/3.1/commons-httpclient-3.1.jar,maven2,305001,admin,2021-10-13 12:13:12,2021-10-13 12:13:12,2021-09-30 09:23:59,2021-09-30 09:23:59,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:817,0,maven-central,org/apache/maven/shared/maven-dependency-analyzer/1.4/maven-dependency-analyzer-1.4.jar,maven2,27431,admin,2022-06-22 19:41:23,2022-06-22 19:41:23,2021-09-27 16:01:29,2021-09-27 16:01:29,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:818,0,maven-central,org/opentest4j/opentest4j/1.1.1/opentest4j-1.1.1.jar,maven2,7121,admin,2022-01-26 08:13:12,2022-01-26 08:13:12,2022-01-26 08:13:12,2022-01-26 08:13:12,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:819,0,maven-central,org/apache/maven/shared/maven-dependency-tree/2.1/maven-dependency-tree-2.1.jar,maven2,59953,admin,2022-06-22 19:41:23,2022-06-22 19:41:23,2021-09-27 16:01:29,2021-09-27 16:01:29,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:820,0,maven-central,org/apache/maven/surefire/surefire-logger-api/2.22.2/surefire-logger-api-2.22.2.jar,maven2,13346,admin,2022-01-26 08:13:10,2022-01-26 08:13:10,2022-01-26 08:13:10,2022-01-26 08:13:10,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:821,0,maven-central,org/junit/platform/junit-platform-engine/1.3.1/junit-platform-engine-1.3.1.jar,maven2,135012,admin,2022-01-26 08:13:12,2022-01-26 08:13:12,2022-01-26 08:13:12,2022-01-26 08:13:12,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:822,0,maven-central,org/apache/maven/plugin-tools/maven-plugin-annotations/3.5.2/maven-plugin-annotations-3.5.2.jar,maven2,14263,admin,2022-01-26 08:13:10,2022-01-26 08:13:10,2022-01-26 08:13:10,2022-01-26 08:13:10,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:823,0,maven-central,org/apache/maven/shared/maven-invoker/2.0.11/maven-invoker-2.0.11.jar,maven2,28909,admin,2022-06-22 19:41:23,2022-06-22 19:41:23,2021-09-27 16:01:29,2021-09-27 16:01:29,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:824,0,maven-central,org/apache/maven/plugins/maven-assembly-plugin/3.3.0/maven-assembly-plugin-3.3.0.jar,maven2,242182,admin,2021-09-30 09:23:59,2021-09-30 09:23:59,2021-09-30 09:23:59,2021-09-30 09:23:59,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:825,0,maven-central,org/apache/maven/maven-plugin-api/3.0/maven-plugin-api-3.0.jar,maven2,48920,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2021-09-07 16:13:08,2021-09-07 16:13:08,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:826,0,maven-central,org/codehaus/plexus/plexus-utils/1.5.15/plexus-utils-1.5.15.jar,maven2,228110,admin,2022-01-26 08:13:10,2022-01-26 08:13:10,2022-01-26 08:13:10,2022-01-26 08:13:10,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:827,0,maven-central,org/apache/maven/maven-artifact/3.0/maven-artifact-3.0.jar,maven2,51908,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2021-09-07 16:13:08,2021-09-07 16:13:08,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:828,0,maven-central,jline/jline/2.14.6/jline-2.14.6.jar,maven2,268780,admin,2021-10-13 12:11:50,2021-10-13 12:11:50,2021-09-28 13:28:57,2021-09-28 13:28:57,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:829,0,maven-central,org/sonatype/sisu/sisu-inject-bean/1.4.2/sisu-inject-bean-1.4.2.jar,maven2,152989,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2021-09-07 16:13:08,2021-09-07 16:13:08,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:830,0,maven-central,org/apache/maven/maven-model/3.0/maven-model-3.0.jar,maven2,164685,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2021-09-07 16:13:08,2021-09-07 16:13:08,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:831,0,maven-central,org/slf4j/jcl-over-slf4j/1.5.6/jcl-over-slf4j-1.5.6.jar,maven2,16722,admin,2022-01-26 08:13:11,2022-01-26 08:13:11,2022-01-26 08:13:11,2022-01-26 08:13:11,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:832,0,maven-central,org/sonatype/sisu/sisu-guice/2.1.7/sisu-guice-2.1.7-noaop.jar,maven2,471737,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2021-09-07 16:13:09,2021-09-07 16:13:09,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:833,0,maven-central,org/sonatype/sisu/sisu-inject-plexus/1.4.2/sisu-inject-plexus-1.4.2.jar,maven2,201716,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2021-09-07 16:13:08,2021-09-07 16:13:08,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:834,0,maven-central,org/apache/maven/maven-settings/3.0/maven-settings-3.0.jar,maven2,46667,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2021-09-07 16:13:08,2021-09-07 16:13:08,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:835,0,maven-central,org/apache/maven/maven-settings-builder/3.0/maven-settings-builder-3.0.jar,maven2,37780,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2021-09-07 16:13:08,2021-09-07 16:13:08,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:836,0,maven-central,org/apache/maven/maven-plugin-api/2.0.9/maven-plugin-api-2.0.9.jar,maven2,12892,admin,2022-10-10 08:19:45,2022-10-10 08:19:45,2021-09-06 18:00:38,2021-09-06 18:00:38,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:837,0,maven-central,org/apache/maven/maven-repository-metadata/3.0/maven-repository-metadata-3.0.jar,maven2,30082,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2021-09-07 16:13:08,2021-09-07 16:13:08,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:838,0,maven-central,org/apache/maven/maven-aether-provider/3.0/maven-aether-provider-3.0.jar,maven2,51189,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2021-09-07 16:13:09,2021-09-07 16:13:09,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:839,0,maven-central,org/apache/maven/maven-artifact/2.0.9/maven-artifact-2.0.9.jar,maven2,88909,admin,2022-10-10 08:19:45,2022-10-10 08:19:45,2021-09-06 18:00:38,2021-09-06 18:00:38,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:840,0,maven-central,org/apache/maven/maven-model-builder/3.0/maven-model-builder-3.0.jar,maven2,147974,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2021-09-07 16:13:09,2021-09-07 16:13:09,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:841,0,maven-central,org/apache/maven/maven-settings/2.0.9/maven-settings-2.0.9.jar,maven2,49112,admin,2022-10-10 08:19:45,2022-10-10 08:19:45,2021-09-06 18:00:38,2021-09-06 18:00:38,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:842,0,maven-central,org/sonatype/aether/aether-impl/1.7/aether-impl-1.7.jar,maven2,106275,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2021-09-07 16:13:09,2021-09-07 16:13:09,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:843,0,maven-central,org/apache/maven/maven-core/2.0.9/maven-core-2.0.9.jar,maven2,159630,admin,2022-10-10 08:19:45,2022-10-10 08:19:45,2021-09-06 18:00:38,2021-09-06 18:00:38,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:844,0,maven-central,org/json/json/20210307/json-20210307.jar,maven2,69710,admin,2021-09-30 09:24:01,2021-09-30 09:24:01,2021-09-30 09:24:01,2021-09-30 09:24:01,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:845,0,maven-central,org/codehaus/plexus/plexus-utils/1.5.1/plexus-utils-1.5.1.jar,maven2,210680,admin,2022-10-10 08:19:45,2022-10-10 08:19:45,2021-09-06 18:00:38,2021-09-06 18:00:38,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:846,0,maven-central,org/sonatype/aether/aether-spi/1.7/aether-spi-1.7.jar,maven2,13549,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2021-09-07 16:13:09,2021-09-07 16:13:09,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:847,0,maven-central,org/apache/maven/maven-plugin-parameter-documenter/2.0.9/maven-plugin-parameter-documenter-2.0.9.jar,maven2,20878,admin,2022-10-10 08:19:45,2022-10-10 08:19:45,2021-09-06 18:00:38,2021-09-06 18:00:38,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:848,0,maven-central,org/apache/httpcomponents/httpcore/4.4.13/httpcore-4.4.13.jar,maven2,328593,admin,2022-08-09 11:26:07,2022-08-09 11:26:07,2021-09-30 09:24:01,2021-09-30 09:24:01,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:849,0,maven-central,org/apache/maven/maven-repository-metadata/2.0.9/maven-repository-metadata-2.0.9.jar,maven2,24559,admin,2022-10-10 08:19:45,2022-10-10 08:19:45,2021-09-06 18:00:38,2021-09-06 18:00:38,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:850,0,maven-central,org/apache/maven/maven-core/3.0/maven-core-3.0.jar,maven2,527040,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2021-09-07 16:13:09,2021-09-07 16:13:09,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:851,0,maven-central,org/slf4j/slf4j-simple/1.6.1/slf4j-simple-1.6.1.jar,maven2,7669,admin,2021-09-30 09:24:01,2021-09-30 09:24:01,2021-09-30 09:24:01,2021-09-30 09:24:01,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:852,0,maven-central,org/sonatype/aether/aether-api/1.7/aether-api-1.7.jar,maven2,74176,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2021-09-07 16:13:09,2021-09-07 16:13:09,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:853,0,maven-central,org/apache/maven/maven-profile/2.0.9/maven-profile-2.0.9.jar,maven2,35359,admin,2022-10-10 08:19:45,2022-10-10 08:19:45,2021-09-06 18:00:38,2021-09-06 18:00:38,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:854,0,maven-central,org/codehaus/plexus/plexus-component-annotations/1.7.1/plexus-component-annotations-1.7.1.jar,maven2,4288,admin,2022-07-22 19:54:26,2022-07-22 19:54:26,2021-09-07 16:13:09,2021-09-07 16:13:09,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:855,0,maven-central,com/jayway/jsonpath/json-path/2.4.0/json-path-2.4.0.jar,maven2,223186,admin,2021-10-13 12:13:50,2021-10-13 12:13:50,2021-09-30 09:24:01,2021-09-30 09:24:01,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:856,0,maven-central,net/minidev/accessors-smart/2.3.1/accessors-smart-2.3.1.jar,maven2,30078,admin,2021-09-30 09:24:01,2021-09-30 09:24:01,2021-09-30 09:24:01,2021-09-30 09:24:01,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:857,0,maven-central,org/junit/platform/junit-platform-commons/1.3.1/junit-platform-commons-1.3.1.jar,maven2,77857,admin,2022-01-26 08:13:11,2022-01-26 08:13:11,2022-01-26 08:13:11,2022-01-26 08:13:11,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:858,0,maven-central,org/apache/maven/maven-error-diagnostics/2.0.9/maven-error-diagnostics-2.0.9.jar,maven2,13786,admin,2022-10-10 08:19:45,2022-10-10 08:19:45,2021-09-06 18:00:38,2021-09-06 18:00:38,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:859,0,maven-central,org/ow2/asm/asm/5.0.4/asm-5.0.4.jar,maven2,53297,admin,2021-10-13 12:13:50,2021-10-13 12:13:50,2021-09-30 09:24:01,2021-09-30 09:24:01,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:860,0,maven-central,org/sonatype/aether/aether-util/1.7/aether-util-1.7.jar,maven2,107949,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2021-09-07 16:13:09,2021-09-07 16:13:09,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:861,0,maven-central,org/junit/platform/junit-platform-launcher/1.3.1/junit-platform-launcher-1.3.1.jar,maven2,94645,admin,2022-01-26 08:13:11,2022-01-26 08:13:11,2022-01-26 08:13:11,2022-01-26 08:13:11,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:862,0,maven-central,org/apache/maven/maven-model/2.0.9/maven-model-2.0.9.jar,maven2,87322,admin,2022-10-10 08:19:45,2022-10-10 08:19:45,2021-09-06 18:00:38,2021-09-06 18:00:38,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:863,0,maven-central,org/codehaus/plexus/plexus-classworlds/2.2.3/plexus-classworlds-2.2.3.jar,maven2,46099,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2021-09-07 16:13:09,2021-09-07 16:13:09,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:864,0,maven-central,org/apache/maven/maven-artifact-manager/2.0.9/maven-artifact-manager-2.0.9.jar,maven2,57835,admin,2022-10-10 08:19:45,2022-10-10 08:19:45,2021-09-06 18:00:38,2021-09-06 18:00:38,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:865,0,maven-central,org/apache/httpcomponents/httpclient/4.5.13/httpclient-4.5.13.jar,maven2,780321,admin,2022-06-26 12:47:14,2022-06-26 12:47:14,2021-09-30 09:24:01,2021-09-30 09:24:01,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:866,0,maven-central,net/minidev/json-smart/2.3.1/json-smart-2.3.1.jar,maven2,119552,admin,2021-09-30 09:24:01,2021-09-30 09:24:01,2021-09-30 09:24:01,2021-09-30 09:24:01,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:867,0,maven-central,org/codehaus/plexus/plexus-archiver/4.2.7/plexus-archiver-4.2.7.jar,maven2,194855,admin,2022-01-26 08:13:15,2022-01-26 08:13:15,2022-01-26 08:13:15,2022-01-26 08:13:15,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:868,0,maven-central,org/apache/maven/maven-plugin-descriptor/2.0.9/maven-plugin-descriptor-2.0.9.jar,maven2,37043,admin,2022-10-10 08:19:45,2022-10-10 08:19:45,2021-09-06 18:00:38,2021-09-06 18:00:38,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:869,0,maven-central,org/sonatype/plexus/plexus-cipher/1.4/plexus-cipher-1.4.jar,maven2,13494,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2021-09-07 16:13:09,2021-09-07 16:13:09,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:870,0,maven-central,org/apache/maven/maven-plugin-registry/2.0.9/maven-plugin-registry-2.0.9.jar,maven2,29073,admin,2022-10-10 08:19:45,2022-10-10 08:19:45,2021-09-06 18:00:38,2021-09-06 18:00:38,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
